Fish_ID_Revised,Fish_ID,GillClip_ID_Revised,GillClip_ID,Collection_Date,RunTimingGroup,Collection_Location,Processing_Date,Col_Location_Lat,Col_Location_Long,Sex,Gonad_Wt,DWP.,Fem_Fecun_1_num,Fem_Fecun_1_wt,Fem_Fecun_2_num,Fem_Fecun_2_wt,Fem_Fecun_3_num,Fem_Fecun_3_wt,Fem_Egg_Sz_1,Fem_Egg_Sz_2,Fem_Egg_Sz_3,Carcass.guts_Wt,Oto_Well_ID,Strontium_marked_Y.N,Scales_Y.N,Scales_num,Fish_Ground_Y.N,Gonad_Saved_Y.N,Gonad_Saved_wt,Fat_Meter_1._L,Fat_Meter_1._R,Fat_Meter_2._L,Fat_Meter_2._R,Fat_Meter_3._L,Fat_Meter_3._R,Fat_Meter_4._L,Fat_Meter_4._R,Date_LabDryStart,Fish.BagWt_g,Date_LabDryFinal,DryFish.BagWt_g,Pwater,Pdry,Dry_Comments,Date_BCProcess,Bomb_ID_1,Bomb_PelletWt_g_1,EE_Value_1,EnergyDensity_mJ.kg_1,EnergyPDry_1,Bomb_ID_2,Bomb_PelletWt_g_2,EE_value_2,EnergyDensity_mJ.kg_2,EnergyPDry_2,Bomb_ID_3,Bomb_PelletWt_g_3,EE_value_3,EnergyDensity_mJ.kg_3,EnergyPDry_3,Bomb_ID_4,Bomb_PelletWt_g_4,EE_value_4,EnergyDensity_mJ.kg_4,EnergyPDry_4,Collection_RiverMile_m,Elevation_m,Year,Fish_Leng_1_mm,Fish_Ht_mm,Fish_Grth_mm,Fish_Wdth_mm,bodysize_pc_g_mm,EnergyPDry_1_mJ_g,Carcass.guts_Wt_g,TotalEnergy_carcass_g,fineness
BC-22-2020,BC-20-22,BC-22-20,BC-20-22,2020-06-30,Middle,Baird Canyon,7/10/20,60.73831,-144.5687,F,0.088,1-E1,10,0.1738,10,0.277,10,0.2523,3.2,3.3,3.1,1.728,1-C9,Y,Y,9,Y,Y,0.036,9.7,12.1,11.5,11.4,5.6,6.8,3.5,4.5,10/30/20,53.9,11/3/20,20.7,0.616,0.384,NA,11/14/20,4,0.4889,923.3249,26.1697,10.05033006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2020,448,122,301,65,0.183986416,0.01005033,1728,17.3669703,7.184615385
BC-23-2020,BC-20-23,BC-23-20,BC-20-23,2020-06-30,Middle,Baird Canyon,7/9/20,60.73831,-144.5687,M,0.04,1-C5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.952,1-B9,Y,Y,5,Y,Y,0.016,11.2,9,13.5,12,8.4,9.5,5.2,3.2,10/30/20,55.9,11/3/20,21.8,0.61,0.39,NA,11/14/20,2,0.3915,955.4635,27.9354,10.89430626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2020,442,132,318,68,0.763022669,0.01089431,1952,21.2656858,6.088235294
BC-24-2020,BC-20-24,BC-24-20,BC-20-24,2020-06-30,Middle,Baird Canyon,7/10/20,60.73831,-144.5687,M,0.078,1-E4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.176,1-C12,N,Y,7,Y,Y,0.04,5.6,4.4,2.4,2.9,1.5,2.4,1.5,2.4,10/30/20,67.5,11/3/20,23.9,0.6459,0.3541,NA,11/14/20,4,0.4212,923.3249,26.2508,9.294727704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2020,461,127,318,68,0.837876741,0.00929473,2176,20.2253275,6.970588235
BC-25-2020,BC-20-25,BC-25-20,BC-20-25,2020-06-30,Middle,Baird Canyon,7/10/20,60.73831,-144.5687,M,0.05,1-E2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.388,1-C10,N,Y,6,Y,Y,0.024,6,7.2,6.1,6,3.1,2.8,1.3,1.4,10/30/20,48.5,11/3/20,17.8,0.633,0.367,NA,11/14/20,2,0.3297,955.4635,26.6447,9.778879588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2020,408,111,280,65,-1.222532899,0.00977888,1388,13.5730849,7.2
BC-26-2020,BC-20-26,BC-26-20,BC-20-26,2020-06-30,Middle,Baird Canyon,7/9/20,60.73831,-144.5687,M,0.064,1-C8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.352,1-B12,N,Y,6,Y,Y,0.032,4.7,5.1,3.7,3.1,2.6,2.2,1.2,1.1,10/30/20,60.3,11/3/20,21.4,0.6451,0.3549,NA,11/14/20,4,0.2935,923.3249,27.1363,9.63046136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2020,488,137,338,60,1.979703427,0.00963046,2352,22.6508451,6.583333333
BC-27-2020,BC-20-27,BC-27-20,BC-20-27,2020-06-30,Middle,Baird Canyon,7/9/20,60.73831,-144.5687,M,0.028,1-D4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1-C4,N,Y,8,Y,Y,0.014,8.3,7,6.6,6.2,6.8,4.3,5.3,1.6,10/30/20,40.5,11/3/20,15,0.6296,0.3704,NA,11/14/20,2,0.2776,955.4635,25.9807,9.622481481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2020,277,77,193,58,-5.973752999,0.00962248,NA,NA,6.724137931
BC-28-2020,BC-20-28,BC-28-20,BC-20-28,2020-06-30,Middle,Baird Canyon,7/10/20,60.73831,-144.5687,F,0.11,1-E6,10,0.2474,10,0.3454,10,0.2944,3.5,3.4,3.8,1.34,1-D2,N,Y,10,Y,Y,0.05,9.2,11.3,6.9,6.3,4.7,2.5,3.4,1.5,10/30/20,44.7,11/3/20,16.8,0.6242,0.3758,NA,11/14/20,4,0.3338,923.3249,26.5014,9.960257718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2020,416,111,280,66,-1.09554444,0.00996026,1340,13.3467453,6.484848485
BC-29-2020,BC-20-29,BC-29-20,BC-20-29,2020-06-30,Middle,Baird Canyon,7/10/20,60.73831,-144.5687,F,0.15,1-E8,10,0.2936,10,0.3864,10,0.36,3.9,4.2,4,1.932,1-D4,N,Y,7,Y,Y,0.084,6.5,6.9,5.4,5.4,5.7,9.7,3.2,1.5,10/30/20,52,11/3/20,18.6,0.6423,0.3577,NA,11/14/20,2,0.3333,955.4635,27.7734,9.934331538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2020,473,120,312,66.0390976,0.632992423,0.00993433,1932,19.1931285,7.313849182
BC-30-2020,BC-20-30,BC-30-20,BC-20-30,2020-06-30,Middle,Baird Canyon,7/10/30,60.73831,-144.5687,F,0.152,1-E3,10,0.4419,10,0.4323,10,0.3794,4.2,4.2,4.3,1.562,1-C11,N,Y,6,Y,Y,0.082,5.9,5.8,7.9,8.5,5.9,5.4,3.3,2.2,10/30/20,45.4,11/3/20,17.9,0.6057,0.3943,NA,11/14/20,4,0.3808,923.3249,27.2128,10.72927577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2020,439,116,290,75,-0.373832302,0.01072928,1562,16.7591288,6.68
BC-31-2020,BC-20-31,BC-31-20,BC-20-31,2020-07-01,Middle,Baird Canyon,7/10/20,60.73831,-144.5687,M,0.07,1-D7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.086,1-C7,N,Y,7,Y,Y,0.034,6.1,6.5,7.9,5.1,5.6,2.4,0.9,3.1,11/5/20,57.2,11/10/20,20.5,0.6416,0.3584,NA,11/15/20,2,0.2638,955.4635,25.656,9.194895105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2020,366,108,271,74,-2.142157539,0.0091949,1086,9.98565608,6.148648649
BC-32-2020,BC-20-32,BC-32-20,BC-20-32,2020-07-01,Middle,Baird Canyon,7/9/20,60.73831,-144.5687,F,0.236,1-C7,10,0.7544,10,0.5627,10,0.4766,4.5,4.4,4.4,1.88,1-B11,N,Y,7,Y,Y,0.108,5.5,5.5.,5.7,3.3,3.2,5.1,1.6,2.1,11/5/20,56.1,11/10/20,19.9,0.6453,0.3547,NA,11/15/20,4,0.2715,923.3249,25.9703,9.212281105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2020,448,128,327,51.528817,0.793758319,0.00921228,1880,17.3190885,7.665613592
BC-33-2020,BC-20-33,BC-33-20,BC-20-33,2020-07-01,Middle,Baird Canyon,7/9/20,60.73831,-144.5687,F,0.158,1-D5,NA,NA,NA,NA,NA,NA,5.2,NA,NA,1.518,1-C5,N,Y,10,Y,Y,0.078,6.7,3.4,6.9,6.1,4.4,5.4,2.1,3.2,11/5/20,61.2,11/10/20,21.9,0.6422,0.3578,NA,11/15/20,2,0.264,955.4635,26.8669,9.614135784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2020,430,115,290,55.9811397,-0.562043022,0.00961414,1518,14.5942581,7.57397942
BC-34-2020,BC-20-34,BC-34-20,BC-20-34,2020-07-01,Middle,Baird Canyon,7/10/20,60.73831,-144.5687,F,0.142,1-D8,NA,NA,NA,NA,NA,NA,5.1,NA,NA,1.536,1-C8,N,Y,7,Y,Y,0.074,7.6,5.9,3.2,4.2,2.3,2.9,1.8,1.3,11/5/20,56.8,11/10/20,20.5,0.6391,0.3609,NA,11/15/20,4,0.3874,923.3249,26.7063,9.63871743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2020,433,113,304,71.75201769,-0.423292237,0.00963872,1536,14.80507,6.661833568
BC-35-2020,BC-20-35,BC-35-20,BC-20-35,2020-07-01,Middle,Baird Canyon,7/9/20,60.73831,-144.5687,F,0.098,1-D6,NA,NA,NA,NA,NA,NA,4.2,NA,NA,1.78,1-C6,N,Y,6,Y,Y,0.042,7.7,6.2,5.7,5.6,3.8,4.2,1.9,3,11/5/20,56.3,11/10/20,20.4,0.6377,0.3623,NA,11/15/20,2,0.3912,955.4635,26.5213,9.609849378,4,0.4298,923.3249,25.8724,9.374723979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2020,462,114,291,58.07319494,-0.08645021,0.00960985,1780,17.1055319,7.524986363
BC-36-2020,BC-20-36,BC-36-20,BC-20-36,2020-07-01,Middle,Baird Canyon,7/9/20,60.73831,-144.5687,F,0.124,1-D3,10,0.4618,10,0.3906,10,0.4142,3.9,4.2,4,NA,1-C3,N,Y,5,Y,Y,0.064,7.9,10.6,6.8,6.9,4,4.9,1.1,3.1,11/5/20,56.1,11/10/20,20.3,0.6381,0.3619,NA,11/15/20,2,0.4738,955.4635,28.467,10.30089305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2020,401,112,284,66.09274004,-1.236348376,0.01030089,NA,NA,7.065829011
BC-37-2020,BC-20-37,BC-37-20,BC-20-37,2020-07-01,Middle,Baird Canyon,7/9/20,60.73831,-144.5687,M,0.084,1-D2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.392,1-C2,N,Y,9,Y,Y,0.04,2.8,3.1,2.4,3.1,1.8,1.5,1,1,11/5/20,57.3,11/10/20,22.2,0.6126,0.3874,NA,11/15/20,4,0.4203,923.3249,23.9636,9.284326702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2020,473,133,330,58,1.456303811,0.00928433,2392,22.2081095,7.362068966
BC-38-2020,BC-20-38,BC-38-20,BC-20-38,2020-07-01,Middle,Baird Canyon,7/9/20,60.73831,-144.5687,M,0.028,1-D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.184,1-C1,Y,Y,8,Y,Y,0.016,10.5,8.7,7.9,8.6,5.5,8.1,4.5,4,11/5/20,72.1,11/10/20,27.8,0.6144,0.3856,NA,11/15/20,2,0.4367,955.4635,28.3494,10.93083662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2020,466,136,329,69.36492901,1.468247341,0.01093084,2184,23.8729472,7.165004089
BC-39-2020,BC-20-39,BC-39-20,BC-20-39,2020-07-01,Middle,Baird Canyon,7/10/20,60.73831,-144.5687,F,0.078,1-E7,10,0.1876,10,0.1959,10,0.1616,3.6,3.4,3.4,1.58,1-D3,N,Y,5,Y,Y,0.034,7.7,8.9,8.6,6.4,6.5,5.2,3,3.5,11/5/20,69.2,11/10/20,26.4,0.6185,0.3815,NA,11/15/20,4,0.4372,923.3249,27.5083,10.49449595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2020,422,115,298,61.55995368,-0.58513004,0.0104945,1580,16.5813036,7.35868
BC-40-2020,BC-20-40,BC-40-20,BC-20-40,2020-07-01,Middle,Baird Canyon,7/10/20,60.73831,-144.5687,M,0.026,1-E5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.442,1-D1,Y,Y,10,Y,Y,0.012,10.7,8.9,11,9.3,6.5,5.5,3,2,11/5/20,66.9,11/10/20,25.1,0.6248,0.3752,NA,11/15/20,2,0.4854,955.4635,29.8175,11.18713378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2020,456,134,337,62.52551764,1.3227158,0.01118713,2442,27.3189807,7.596898321
CA-1-2020,CA-20-41,CA-1-20,CA-20-41,2020-08-05,Late,Chitina Airport,9/23/20,61.586499,-144.427586,M,0.018,2-B6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.366,2-B2,Y,Y,6,Y,Y,0.01,3.9,3.3,3.2,2.4,1.6,1.2,0.8,0.8,11/14/20,121.1,11/19/20,35.2,0.7093,0.2907,NA,11/23/20,2,0.4236,955.4635,25.2043,7.326105367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150114.06,NA,2020,418,99,254,60,-1.94566145,0.00732611,1366,10.0074599,7.216666667
CA-2-2020,CA-20-42,CA-2-20,CA-20-42,2020-08-06,Late,Chitina Airport,9/23/20,61.586499,-144.427586,M,0.064,2-A7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.994,2-A7,N,Y,5,Y,Y,0.03,1.1,0.8,0.8,0.8,1.3,0.8,1.6,0.7,11/14/20,115.1,11/19/20,31.3,0.7281,0.2719,NA,11/23/20,4,0.3961,923.3249,23.4554,6.378401564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150114.06,NA,2020,453,118,292,59.57518332,-0.034929732,0.0063784,1994,12.7185327,7.570266256
CA-3-2020,CA-20-43,CA-3-20,CA-20-43,2020-08-06,Late,Chitina Airport,9/28/20,61.586499,-144.427586,F,0.266,Fin Well ID 3(2),NA,NA,NA,NA,NA,NA,5.1,NA,NA,1.93,2-E3,N,Y,5,Y,Y,0.116,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.7,11/14/20,175,11/19/20,47.7,0.7274,0.2726,NA,11/24/20,2,0.394,955.4635,23.7983,6.486736629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150114.06,NA,2020,467,120,308,60.59438973,0.485800359,0.00648674,1930,12.5194017,7.45943646
CA-4-2020,CA-20-44,CA-4-20,CA-20-44,2020-08-06,Late,Chitina Airport,9/28/20,61.586499,-144.427586,F,0.158,Fin well ID 7(2),10,0.804,NA,NA,NA,NA,4.2,NA,NA,1.248,2-E7,N,Y,5,Y,Y,0.076,1,0.7,0.7,1.2,0.6,0.7,0.5,0.9,11/14/20,108.1,11/19/20,28.1,0.7401,0.2599,NA,11/24/20,2,0.4491,955.4635,23.668,6.152366327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150114.06,NA,2020,414,100,260,67,-1.885880895,0.00615237,1248,7.67815318,7.402985075
CA-5-2020,CA-20-45,CA-5-20,CA-20-45,2020-08-06,Late,Chitina Airport,9/23/20,61.586499,-144.427586,M,0.048,2-B5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.312,2-B1,N,Y,6,Y,Y,0.024,3.9,1.6,1.5,1.5,1.4,1.4,0.8,0.8,11/14/20,161.5,11/19/20,48.1,0.7022,0.2978,NA,11/24/20,2,0.4778,955.4635,23.399,6.968990093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150114.06,NA,2020,406,106,261,59,-1.727789452,0.00696899,1312,9.143315,7.423728814
CA-6-2020,CA-20-46,CA-6-20,CA-20-46,2020-08-06,Late,Chitina Airport,9/23/20,61.586499,-144.427586,M,0.056,2-A5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.032,2-A5,N,Y,6,Y,Y,0.028,1.6,1.5,2.9,1.2,2.3,0.9,1.6,0.8,11/14/20,183.8,11/19/20,51.9,0.7176,0.2824,NA,11/24/20,2,0.3783,955.4635,24.0486,6.790654733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150114.06,NA,2020,381,97,239,62,-2.81849568,0.00679065,1032,7.00795568,7.693548387
CA-7-2020,CA-20-47,CA-7-20,CA-20-47,2020-08-06,Late,Chitina Airport,9/28/20,61.586499,-144.427586,F,0.19,Fin well ID 48,10,0.7253,NA,NA,NA,NA,5,NA,NA,1.35,2-D12,N,Y,5,Y,Y,0.076,1.3,1.1,1.5,1.3,1,0.8,1.3,0.6,11/14/20,182.3,11/19/20,54.4,0.7016,0.2984,NA,11/24/20,2,0.3975,955.4635,25.6418,7.651749424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150114.06,NA,2020,419,105,276,62,-1.37196671,0.00765175,1350,10.3298617,7.838709677
CA-8-2020,CA-20-48,CA-8-20,CA-20-48,2020-08-06,Late,Chitina Airport,9/23/20,61.586499,-144.427586,M,0.058,2-B3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.752,2-A11,N,Y,5,Y,Y,0.03,4,4.2,3.9,5.1,2.8,1.8,1.2,1.3,11/14/20,146.8,11/19/20,48.2,0.6717,0.3283,NA,11/24/20,2,0.4147,955.4635,16.4674,5.406871117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150114.06,NA,2020,445,117,281,59,-0.350131375,0.00540687,1752,9.4728382,7.847457627
CA-9-2020,CA-20-49,CA-9-20,CA-20-49,2020-08-06,Late,Chitina Airport,9/24/20,61.586499,-144.427586,M,0.064,2-C1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.592,2-B5,N,Y,6,Y,Y,0.036,0.8,0.8,0.8,0.7,0.7,0.7,0.6,0.6,11/14/20,114.3,11/19/20,29.7,0.7402,0.2598,NA,11/24/20,2,0.381,955.4635,23.7752,6.177807874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150114.06,NA,2020,434,105,266,53,-1.26374015,0.00617781,1592,9.83507014,8
CA-10-2020,CA-20-50,CA-10-20,CA-20-50,2020-08-06,Late,Chitina Airport,9/23/20,61.586499,-144.427586,M,0.044,2-B7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.244,2-B3,Y,Y,6,Y,Y,0.024,6.6,5.5,5.9,5.7,3.7,5.6,1.5,2.3,11/14/20,158.3,11/19/20,55.6,0.6488,0.3512,NA,11/24/20,2,0.4336,955.4635,29.0382,10.19914037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150114.06,NA,2020,482,130,308,69,1.177390756,0.01019914,2244,22.886871,7.188405797
CA-11-2020,CA-20-51,CA-11-20,CA-20-51,2020-08-06,Late,Chitina Airport,9/28/20,61.586499,-144.427586,F,0.23,Fin well ID 1(2),10,0.7713,NA,NA,NA,NA,4.6,NA,NA,1.474,2-E1 (1 oto),N,Y,5,Y,Y,0.106,NA,,NA,NA,NA,NA,NA,NA,11/23/20,96.9,1/5/21,24.6,0.7461,0.2539,NA,2/5/21,4,0.407,923.3249,21.7376,5.518523839,4,0.4458,923.3249,21.4656,5.449471207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150114.06,NA,2020,443,105,270,59,-1.068927413,0.00551852,1474,8.13430414,7.254237288
CA-12-2020,CA-20-52,CA-12-20,CA-20-52,2020-08-06,Late,Chitina Airport,9/28/20,61.586499,-144.427586,F,0.18,Fin clip ID: 46,10,0.6211,NA,NA,NA,NA,4.4,NA,NA,1.384,2-D10 (1 oto),Y,Y,6,Y,Y,0.086,4.3,3.5,4.2,2.8,4.5,3.1,2.7,1.9,11/23/20,108.9,1/5/21,35.4,0.6749,0.3251,NA,2/5/21,2,0.4661,955.4635,25.5009,8.28954876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150114.06,NA,2020,420,105,268,72,-1.459994593,0.00828955,1384,11.4727355,6.361111111
CA-13-2020,CA-20-53,CA-13-20,CA-20-53,2020-08-06,Late,Chitina Airport,9/28/20,61.586499,-144.427586,F,0.164,Fin well ID: 9(2),NA,NA,NA,NA,NA,NA,4.2,NA,NA,1.198,2-E9 (1 oto),N,Y,6,Y,Y,0.092,0.8,0.8,1.1,1.6,1.9,0.7,0.7,0.6,11/23/20,108.4,1/5/21,28.6,0.7362,0.2638,NA,2/5/21,2,0.4873,955.4635,23.876,6.299387454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150114.06,NA,2020,399,104,261,56,-1.929601761,0.00629939,1198,7.54666617,7.732142857
CA-14-2020,CA-20-54,CA-14-20,CA-20-54,2020-08-06,Late,Chitina Airport,,61.586499,-144.427586,F,0.18,Fin well ID 2(2),NA,NA,NA,NA,NA,NA,4.6,NA,NA,1.806,2-E2,Y,Y,4,Y,Y,0.09,1.3,1.7,1,1.4,0.8,1.3,0.8,0.7,11/23/20,133,1/5/21,39.7,0.7015,0.2985,NA,2/5/21,4,0.5125,923.3249,18.1292,5.411498045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150114.06,NA,2020,485,105,280,57,-0.272361204,0.0054115,1806,9.77316547,8.298245614
CA-16-2020,CA-20-56,CA-16-20,CA-20-56,2020-08-06,Late,Chitina Airport,9/28/20,61.586499,-144.427586,F,0.192,Fin Well ID: 5(2),NA,NA,NA,NA,NA,NA,5.1,NA,NA,1.582,2-E5 (1 OTO),N,Y,6,Y,Y,0.076,2.1,1.6,1.8,1.5,1.6,1.9,1.3,0.8,11/23/20,110,1/5/21,33.1,0.6991,0.3009,NA,2/5/21,4,0.3226,923.3249,18.0088,5.419011636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150114.06,NA,2020,440,112,285,57,-0.604291959,0.00541901,1582,8.57287641,8.350877193
CA-17-2020,CA-20-57,CA-17-20,CA-20-57,2020-08-06,Late,Chitina Airport,9/23/20,61.586499,-144.427586,M,0.074,2-B1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16,2-A9,Y,Y,6,Y,Y,0.038,1.7,1.5,1.7,1.8,1.2,1.5,0.8,1.5,11/23/20,86.8,1/5/21,26.5,0.6947,0.3053,NA,2/5/21,2,0.4074,955.4635,20.7262,6.327699309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150114.06,NA,2020,497,124,302,62,1.065475814,0.0063277,2160,13.6678305,7.258064516
CA-18-2020,CA-20-58,CA-18-20,CA-20-58,2020-08-06,Late,Chitina Airport,9/23/20,61.586499,-144.427586,M,0.042,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.236,2-A2,Y,Y,5,Y,Y,0.02,4.6,3.3,2.8,2,3.4,1.4,1.2,1.4,11/23/20,114.7,1/5/20,37,0.6774,0.3226,NA,2/5/21,2,0.4213,955.4635,24.9155,8.037258065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150114.06,NA,2020,403,100,260,59,-2.060490026,0.00803726,1236,9.93405097,7.254237288
CA-19-2020,CA-20-59,CA-19-20,CA-20-59,2020-08-06,Late,Chitina Airport,9/28/20,61.586499,-144.427586,F,0.134,Fin well ID 47,NA,NA,NA,NA,NA,NA,5.2,NA,NA,1.132,2-D11,N,Y,8,Y,Y,0.064,1.5,2.5,1.2,1.6,1.1,1.2,2,1,11/23/20,93.4,1/5/21,27.2,0.7088,0.2912,NA,2/5/21,4,0.4181,923.3249,23.8014,6.931456959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150114.06,NA,2020,400,97,256,62,-2.296107529,0.00693146,1132,7.84640928,7.435483871
CA-20-2020,CA-20-60,CA-20-20,CA-20-60,2020-08-06,Late,Chitina Airport,9/23/20,61.586499,-144.427586,M,0.09,2-B4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.068,2-A12 (1 OTO),Y,Y,6,Y,Y,0.044,4.1,2.8,5.1,2.5,3,1.5,1,0.9,11/23/20,128,1/5/20,41.3,0.6773,0.3227,NA,2/5/21,2,0.423,955.4635,27.4226,8.848073281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150114.06,NA,2020,473,120,299,53,0.464152583,0.00884807,2068,18.2978155,7.132075472
BC-1-2021,BC-1-2021,BC-1-21,BC-L-1,2021-06-02,Early,Baird Canyon,6/23/21,60.73831,-144.5687,F,0.132,1-C1,10,0.4759,NA,NA,NA,NA,5.5,NA,NA,2.088,1-B5,N,Y,5,Y,Y,0.072,9.2,8,9.1,7.6,5.8,5.5,2.5,2.6,9/24/21,64.7,9/28/21,23.6,0.6352,0.3648,NA,10/1/21,2,0.3798,955.4635,25.689,9.370330757,NA,9.0774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,454,137,310,64,1.076347436,0.00937033,2088,19.5652506,6.796875
BC-2-2021,BC-2-2021,BC-2-21,BC-L-2,2021-06-02,Early,Baird Canyon,6/23/21,60.73831,-144.5687,F,0.15,1-C3,10,0.5758,NA,NA,NA,NA,5,NA,NA,1.4,1-B7,N,Y,5,Y,Y,0.084,4.9,4.6,2.7,3.3,1.2,1.4,1.3,1.5,9/24/21,71.4,9/30/21,22.5,0.6849,0.3151,NA,10/1/21,2,0.2907,955.4635,25.4255,8.012237395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,422,114,284,68,-0.812306265,0.00801224,1400,11.2171324,7.073529412
BC-3-2021,BC-3-2021,BC-3-21,BC-L-3,2021-06-02,Early,Baird Canyon,6/23/21,60.73831,-144.5687,F,0.222,1-B7,12,0.8384,NA,NA,NA,NA,4.1,NA,NA,2.222,1-B3,N,Y,5,Y,Y,0.11,10.3,10.4,7.8,7.4,5.7,5.2,3.1,4.2,9/24/21,122,9/30/21,43.1,0.6467,0.3533,NA,10/1/21,4,0.3544,923.3249,26.1136,9.225378361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584.32,NA,2021,463,142,343,64,1.874546411,0.00922538,2222,20.4987907,7.46875
